,date,open,high,low,close,volume,feature_SMA,feature_MiddleBand,feature_UpperBand,feature_LowerBand,feature_RSI,feature_MACD,feature_open,feature_high,feature_low,feature_close,feature_volume
748,2023-10-03 00:45:00,27477.0,27484.73,27472.7,27472.7,37.99,27521.36,27516.38,27564.69,27468.07,35.52,-10.634242290539987,27477.0,27484.73,27472.7,27472.7,37.99
749,2023-10-03 00:46:00,27472.71,27472.71,27443.03,27449.48,73.58,27518.81,27514.57,27565.95,27463.18,30.13,-12.71553288371797,27472.71,27472.71,27443.03,27449.48,73.58
750,2023-10-03 00:47:00,27449.47,27451.2,27435.0,27439.49,93.57,27515.6,27512.91,27568.44,27457.37,28.12,-14.92780391559063,27449.47,27451.2,27435.0,27439.49,93.57
751,2023-10-03 00:48:00,27439.49,27443.08,27431.26,27436.0,110.97,27511.92,27511.41,27571.05,27451.76,27.43,-16.99093997835007,27439.49,27443.08,27431.26,27436.0,110.97
752,2023-10-03 00:49:00,27435.99,27456.46,27435.99,27445.6,40.82,27508.71,27510.43,27572.75,27448.11,32.44,-18.39352548149691,27435.99,27456.46,27435.99,27445.6,40.82
753,2023-10-03 00:50:00,27445.59,27445.6,27431.0,27431.01,83.22,27504.62,27508.91,27575.15,27442.67,29.11,-20.16980226639498,27445.59,27445.6,27431.0,27431.01,83.22
754,2023-10-03 00:51:00,27431.01,27433.35,27420.32,27424.68,135.66,27499.52,27507.02,27577.33,27436.71,27.76,-21.943729772439838,27431.01,27433.35,27420.32,27424.68,135.66
755,2023-10-03 00:52:00,27424.68,27437.78,27421.51,27431.25,78.01,27494.95,27505.1,27578.33,27431.86,31.36,-23.19598519156716,27424.68,27437.78,27421.51,27431.25,78.01
756,2023-10-03 00:53:00,27431.25,27451.14,27427.96,27447.99,89.61,27491.05,27503.28,27577.59,27428.96,39.72,-23.57532338409146,27431.25,27451.14,27427.96,27447.99,89.61
757,2023-10-03 00:54:00,27447.98,27447.99,27432.1,27435.43,88.52,27486.47,27501.9,27578.65,27425.15,36.12,-24.34631538604299,27447.98,27447.99,27432.1,27435.43,88.52
758,2023-10-03 00:55:00,27435.42,27438.3,27425.33,27425.33,41.87,27481.16,27500.66,27580.32,27420.99,33.46,-25.365127890945587,27435.42,27438.3,27425.33,27425.33,41.87
759,2023-10-03 00:56:00,27425.33,27425.34,27402.07,27408.94,86.02,27475.01,27498.92,27582.69,27415.14,29.6,-26.852205878516543,27425.33,27425.34,27402.07,27408.94,86.02
760,2023-10-03 00:57:00,27408.93,27417.27,27401.0,27417.27,151.94,27469.19,27497.08,27583.91,27410.24,33.83,-27.765300255283364,27408.93,27417.27,27401.0,27417.27,151.94
761,2023-10-03 00:58:00,27417.26,27418.43,27401.0,27418.43,165.91,27463.49,27494.94,27584.16,27405.72,34.43,-28.451568475502427,27417.26,27418.43,27401.0,27418.43,165.91
762,2023-10-03 00:59:00,27418.43,27430.0,27410.05,27430.0,29.34,27459.22,27493.26,27584.17,27402.35,40.31,-28.519044590124395,27418.43,27430.0,27410.05,27430.0,29.34
763,2023-10-03 01:00:00,27430.0,27436.69,27409.92,27410.27,31.85,27454.61,27491.13,27584.73,27397.52,34.55,-29.28472408633752,27430.0,27436.69,27409.92,27410.27,31.85
764,2023-10-03 01:01:00,27410.27,27429.11,27410.26,27422.26,38.88,27452.84,27489.5,27585.03,27393.97,40.21,-29.403662202381383,27410.27,27429.11,27410.26,27422.26,38.88
765,2023-10-03 01:02:00,27422.26,27422.27,27401.0,27402.33,37.71,27449.84,27487.54,27586.14,27388.95,34.76,-30.220542629747797,27422.26,27422.27,27401.0,27402.33,37.71
766,2023-10-03 01:03:00,27402.34,27415.0,27401.0,27406.05,46.96,27446.38,27485.86,27587.11,27384.62,36.51,-30.71218408475761,27402.34,27415.0,27401.0,27406.05,46.96
767,2023-10-03 01:04:00,27406.05,27406.06,27396.97,27405.69,71.92,27441.73,27484.03,27587.72,27380.34,36.41,-31.07605858583338,27406.05,27406.06,27396.97,27405.69,71.92
768,2023-10-03 01:05:00,27405.69,27405.69,27399.41,27404.32,30.4,27437.13,27482.4,27588.5,27376.29,35.98,-31.365610681979888,27405.69,27405.69,27399.41,27404.32,30.4
769,2023-10-03 01:06:00,27404.32,27407.27,27400.33,27407.27,19.28,27433.36,27480.38,27588.32,27372.45,37.68,-31.415965791147755,27404.32,27407.27,27400.33,27407.27,19.28
770,2023-10-03 01:07:00,27407.27,27416.36,27401.1,27401.1,19.72,27429.57,27477.98,27587.54,27368.42,35.53,-31.61731857824634,27407.27,27416.36,27401.1,27401.1,19.72
771,2023-10-03 01:08:00,27401.11,27401.38,27396.97,27399.58,13.96,27425.98,27475.47,27586.37,27364.57,34.99,-31.76684778335766,27401.11,27401.38,27396.97,27399.58,13.96
772,2023-10-03 01:09:00,27399.57,27400.0,27389.0,27389.0,21.12,27422.46,27472.9,27585.76,27360.04,31.39,-32.23125309450188,27399.57,27400.0,27389.0,27389.0,21.12
773,2023-10-03 01:10:00,27389.0,27389.01,27381.48,27384.04,10.83,27418.91,27470.14,27584.82,27355.45,29.82,-32.75006564146315,27389.0,27389.01,27381.48,27384.04,10.83
774,2023-10-03 01:11:00,27384.04,27416.6,27384.03,27416.6,30.21,27417.6,27468.21,27583.18,27353.23,48.33,-31.81923786086554,27384.04,27416.6,27384.03,27416.6,30.21
775,2023-10-03 01:12:00,27416.6,27423.29,27413.85,27413.85,12.87,27416.57,27466.09,27581.08,27351.09,47.19,-31.010868899589696,27416.6,27423.29,27413.85,27413.85,12.87
776,2023-10-03 01:13:00,27413.85,27461.12,27413.85,27454.32,22.21,27417.3,27464.61,27578.25,27350.97,61.75,-28.58978062375536,27413.85,27461.12,27413.85,27454.32,22.21
777,2023-10-03 01:14:00,27454.32,27461.36,27450.0,27451.48,14.26,27417.54,27463.13,27575.44,27350.81,60.48,-26.4695261431807,27454.32,27461.36,27450.0,27451.48,14.26
778,2023-10-03 01:15:00,27451.48,27464.78,27450.0,27464.78,32.6,27418.89,27461.75,27572.22,27351.28,64.25,-23.97895940789749,27451.48,27464.78,27450.0,27464.78,32.6
779,2023-10-03 01:16:00,27464.77,27467.72,27457.86,27461.44,26.2,27420.36,27459.94,27567.29,27352.59,62.61,-21.830025559414935,27464.77,27467.72,27457.86,27461.44,26.2
780,2023-10-03 01:17:00,27461.44,27461.44,27443.82,27443.83,16.86,27420.86,27457.91,27562.46,27353.36,54.6,-20.56006149591849,27461.44,27461.44,27443.82,27443.83,16.86
781,2023-10-03 01:18:00,27443.82,27455.0,27439.17,27455.0,11.05,27421.14,27456.1,27557.55,27354.64,58.29,-18.927101811288594,27443.82,27455.0,27439.17,27455.0,11.05
782,2023-10-03 01:19:00,27455.0,27458.78,27440.72,27441.25,19.23,27421.38,27453.92,27551.76,27356.09,52.55,-17.970091773069726,27455.0,27458.78,27440.72,27441.25,19.23
783,2023-10-03 01:20:00,27441.25,27447.95,27441.24,27441.24,14.28,27422.01,27451.59,27544.75,27358.43,52.55,-17.068618201283243,27441.25,27447.95,27441.24,27441.24,14.28
784,2023-10-03 01:21:00,27441.21,27441.21,27429.16,27434.32,16.48,27423.03,27449.02,27536.58,27361.46,49.62,-16.49469121381844,27441.21,27441.21,27429.16,27434.32,16.48
785,2023-10-03 01:22:00,27434.33,27434.33,27432.0,27432.01,3.43,27423.62,27446.41,27527.69,27365.12,48.64,-16.029677221500606,27434.33,27434.33,27432.0,27432.01,3.43
786,2023-10-03 01:23:00,27432.01,27447.99,27432.0,27447.99,6.03,27424.8,27444.14,27518.4,27369.89,55.34,-14.933283937105443,27432.01,27447.99,27432.0,27447.99,6.03
787,2023-10-03 01:24:00,27447.99,27465.0,27447.98,27465.0,22.32,27426.2,27442.71,27512.29,27373.13,61.21,-13.237705621806526,27447.99,27465.0,27447.98,27465.0,22.32
788,2023-10-03 01:25:00,27464.99,27467.3,27454.4,27454.41,9.72,27427.97,27441.29,27506.75,27375.83,56.19,-12.115203798461152,27464.99,27467.3,27454.4,27454.41,9.72
789,2023-10-03 01:26:00,27454.41,27462.8,27454.4,27462.44,5.73,27429.57,27441.21,27506.55,27375.86,58.98,-10.762623249509488,27454.41,27462.8,27454.4,27462.44,5.73
790,2023-10-03 01:27:00,27462.44,27466.88,27462.44,27466.01,6.48,27432.12,27440.98,27505.88,27376.08,60.2,-9.387273521526367,27462.44,27466.88,27462.44,27466.01,6.48
791,2023-10-03 01:28:00,27466.01,27479.85,27462.38,27477.95,20.75,27435.0,27440.69,27504.78,27376.6,64.12,-7.661756744731974,27466.01,27479.85,27462.38,27477.95,20.75
792,2023-10-03 01:29:00,27477.95,27487.12,27476.6,27485.01,12.86,27438.17,27439.95,27501.0,27378.9,66.26,-5.824540245866956,27477.95,27487.12,27476.6,27485.01,12.86
793,2023-10-03 01:30:00,27485.01,27485.24,27471.0,27478.36,39.53,27441.13,27439.13,27496.83,27381.43,62.43,-4.4401069470259245,27485.01,27485.24,27471.0,27478.36,39.53
794,2023-10-03 01:31:00,27478.37,27485.0,27477.02,27485.0,6.45,27444.24,27438.8,27495.22,27382.38,64.65,-2.932006388091395,27478.37,27485.0,27477.02,27485.0,6.45
795,2023-10-03 01:32:00,27485.0,27485.0,27478.04,27483.44,25.51,27447.53,27438.55,27494.04,27383.06,63.69,-1.645341485600511,27485.0,27485.0,27478.04,27483.44,25.51
796,2023-10-03 01:33:00,27483.27,27490.52,27483.27,27490.51,11.53,27451.17,27438.57,27494.15,27383.0,66.18,-0.21495746547952876,27483.27,27490.52,27483.27,27490.51,11.53
797,2023-10-03 01:34:00,27490.51,27510.51,27490.0,27503.88,51.63,27455.77,27439.11,27496.69,27381.53,70.39,1.5903837645564636,27490.51,27510.51,27490.0,27503.88,51.63
798,2023-10-03 01:35:00,27503.88,27524.12,27503.87,27524.12,32.39,27461.37,27440.14,27501.86,27378.42,75.43,3.9978939640059252,27503.88,27524.12,27503.87,27524.12,32.39
799,2023-10-03 01:36:00,27524.12,27545.44,27523.01,27541.52,28.65,27466.37,27441.98,27510.0,27373.96,78.81,6.82053011291282,27524.12,27545.44,27523.01,27541.52,28.65
800,2023-10-03 01:37:00,27541.52,27541.53,27525.61,27537.32,26.2,27471.31,27443.94,27517.1,27370.77,76.06,9.142586945803487,27541.52,27541.53,27525.61,27537.32,26.2
801,2023-10-03 01:38:00,27537.31,27537.32,27523.09,27523.09,7.81,27474.06,27445.68,27522.15,27369.22,67.35,10.613011860095867,27537.31,27537.32,27523.09,27523.09,7.81
802,2023-10-03 01:39:00,27523.1,27548.98,27523.09,27548.97,25.2,27477.96,27447.75,27529.6,27365.89,73.39,12.92207043957751,27523.1,27548.98,27523.09,27548.97,25.2
803,2023-10-03 01:40:00,27548.98,27550.83,27535.33,27535.33,27.69,27480.78,27449.83,27535.19,27364.48,66.33,14.393706355134782,27548.98,27550.83,27535.33,27535.33,27.69
804,2023-10-03 01:41:00,27535.34,27535.34,27524.14,27529.99,16.31,27483.52,27451.94,27539.92,27363.96,63.71,15.447828005555493,27535.34,27535.34,27524.14,27529.99,16.31
805,2023-10-03 01:42:00,27529.99,27544.08,27529.99,27536.35,17.66,27487.22,27454.04,27544.98,27363.11,65.48,16.59448933582462,27529.99,27544.08,27529.99,27536.35,17.66
806,2023-10-03 01:43:00,27536.35,27554.7,27535.05,27548.07,14.37,27490.94,27456.04,27550.76,27361.32,68.56,18.033930491692445,27536.35,27554.7,27535.05,27548.07,14.37
807,2023-10-03 01:44:00,27548.06,27556.52,27548.06,27556.52,13.26,27495.55,27458.47,27557.14,27359.79,70.63,19.59909205904114,27548.06,27556.52,27548.06,27556.52,13.26
808,2023-10-03 01:45:00,27556.52,27556.52,27548.06,27548.07,11.45,27499.83,27460.92,27562.3,27359.54,65.91,20.59747187942412,27556.52,27556.52,27548.06,27548.07,11.45
809,2023-10-03 01:46:00,27548.07,27548.38,27548.06,27548.37,24.28,27504.39,27463.71,27566.91,27360.51,66.0,21.438204164547642,27548.07,27548.38,27548.06,27548.37,24.28
810,2023-10-03 01:47:00,27548.38,27548.38,27535.52,27535.52,21.02,27508.53,27466.07,27570.35,27361.8,58.89,21.611908634047722,27548.38,27548.38,27535.52,27535.52,21.02
811,2023-10-03 01:48:00,27535.53,27542.92,27535.52,27542.92,8.52,27512.33,27468.56,27574.13,27363.0,61.5,21.99989691281735,27535.53,27542.92,27535.52,27542.92,8.52
812,2023-10-03 01:49:00,27542.91,27559.41,27542.91,27559.0,9.45,27516.09,27471.14,27579.14,27363.15,66.52,22.923465135223523,27542.91,27559.41,27542.91,27559.0,9.45
813,2023-10-03 01:50:00,27559.01,27561.04,27553.82,27553.82,14.57,27520.06,27474.01,27583.03,27365.0,63.61,23.47249596216716,27559.01,27561.04,27553.82,27553.82,14.57
814,2023-10-03 01:51:00,27553.83,27553.83,27538.42,27539.95,15.53,27523.16,27476.37,27585.91,27366.83,56.38,23.340430782802287,27553.83,27553.83,27538.42,27539.95,15.53
815,2023-10-03 01:52:00,27539.95,27544.96,27538.72,27538.72,28.53,27526.07,27479.1,27587.9,27370.29,55.77,23.107482729403273,27539.95,27544.96,27538.72,27538.72,28.53
816,2023-10-03 01:53:00,27538.72,27541.49,27531.34,27537.82,35.01,27528.47,27481.73,27589.69,27373.77,55.29,22.79868707301648,27538.72,27541.49,27531.34,27537.82,35.01
817,2023-10-03 01:54:00,27537.82,27539.99,27533.74,27539.81,6.97,27530.66,27484.41,27591.32,27377.51,56.2,22.538621740066446,27537.82,27539.99,27533.74,27539.81,6.97
818,2023-10-03 01:55:00,27539.99,27564.6,27539.95,27561.27,25.83,27533.98,27487.55,27594.08,27381.03,64.65,23.09919437362987,27539.99,27564.6,27539.95,27561.27,25.83
819,2023-10-03 01:56:00,27561.28,27563.31,27558.31,27558.32,9.79,27536.91,27490.57,27596.37,27384.78,62.83,23.41400767077721,27561.28,27563.31,27558.31,27558.32,9.79
820,2023-10-03 01:57:00,27558.31,27558.32,27548.01,27557.03,13.52,27539.85,27493.69,27597.91,27389.48,62.0,23.575682146667532,27558.31,27558.32,27548.01,27557.03,13.52
821,2023-10-03 01:58:00,27557.04,27557.04,27550.54,27555.92,3.56,27542.47,27496.82,27598.87,27394.77,61.24,23.607952102021954,27557.04,27557.04,27550.54,27555.92,3.56
822,2023-10-03 01:59:00,27555.92,27563.33,27555.91,27563.32,9.54,27544.85,27500.31,27599.18,27401.43,64.42,23.864534079148143,27555.92,27563.33,27555.91,27563.32,9.54
823,2023-10-03 02:00:00,27563.32,27563.33,27551.12,27552.06,17.96,27545.96,27503.67,27597.71,27409.62,56.7,23.575500013004785,27563.32,27563.33,27551.12,27552.06,17.96
824,2023-10-03 02:01:00,27552.06,27558.63,27552.06,27552.63,6.61,27546.41,27506.39,27597.99,27414.78,56.99,23.274149219130777,27552.06,27558.63,27552.06,27552.63,6.61
825,2023-10-03 02:02:00,27552.62,27553.47,27545.1,27545.75,35.19,27546.74,27509.02,27597.29,27420.76,52.45,22.665557774947956,27552.62,27553.47,27545.1,27545.75,35.19
826,2023-10-03 02:03:00,27545.76,27545.76,27536.43,27537.18,14.79,27547.31,27510.68,27597.86,27423.5,47.33,21.718190001840412,27545.76,27545.76,27536.43,27537.18,14.79
827,2023-10-03 02:04:00,27537.17,27537.18,27536.39,27536.4,5.47,27546.81,27512.38,27598.15,27426.61,46.88,20.783099018335633,27537.17,27537.18,27536.39,27536.4,5.47
828,2023-10-03 02:05:00,27536.4,27537.02,27536.39,27537.01,7.41,27546.87,27513.83,27598.75,27428.9,47.31,19.917026409013488,27536.4,27537.02,27536.39,27537.01,7.41
829,2023-10-03 02:06:00,27537.02,27545.28,27537.01,27545.28,6.82,27547.48,27515.5,27599.51,27431.49,52.96,19.42029797448413,27537.02,27545.28,27537.01,27545.28,6.82
830,2023-10-03 02:07:00,27545.27,27545.28,27541.11,27543.22,11.57,27547.76,27517.49,27599.25,27435.73,51.46,18.84126786181878,27545.27,27545.28,27541.11,27543.22,11.57
831,2023-10-03 02:08:00,27543.23,27543.95,27524.13,27524.18,26.95,27546.8,27518.87,27598.63,27439.11,40.03,17.513465403091686,27543.23,27543.95,27524.13,27524.18,26.95
832,2023-10-03 02:09:00,27524.17,27524.18,27517.15,27521.78,11.01,27545.41,27520.48,27597.03,27443.93,38.84,16.187574142335507,27524.17,27524.18,27517.15,27521.78,11.01
833,2023-10-03 02:10:00,27521.79,27528.55,27521.78,27524.09,16.46,27544.45,27522.14,27595.2,27449.08,40.69,15.055022440064931,27521.79,27528.55,27521.78,27524.09,16.46
834,2023-10-03 02:11:00,27524.09,27529.49,27524.08,27526.42,10.19,27543.58,27523.98,27592.51,27455.46,42.59,14.098352486922522,27524.09,27529.49,27524.08,27526.42,10.19
835,2023-10-03 02:12:00,27526.43,27541.72,27526.42,27541.72,9.27,27543.82,27526.18,27589.51,27462.85,53.34,13.81806935910572,27526.43,27541.72,27526.42,27541.72,9.27
836,2023-10-03 02:13:00,27541.72,27547.35,27541.71,27547.34,9.13,27544.0,27528.16,27587.6,27468.73,56.59,13.75372062623137,27541.72,27547.35,27541.71,27547.34,9.13
837,2023-10-03 02:14:00,27547.34,27550.0,27547.34,27550.0,17.96,27543.64,27529.86,27586.73,27473.0,58.1,13.76343422941136,27547.34,27550.0,27547.34,27550.0,17.96
838,2023-10-03 02:15:00,27549.99,27553.47,27547.64,27553.46,5.15,27543.63,27531.85,27584.74,27478.95,60.07,13.870862178024254,27549.99,27553.47,27547.64,27553.46,5.15
839,2023-10-03 02:16:00,27553.46,27556.17,27553.46,27556.17,4.58,27544.28,27533.72,27583.11,27484.33,61.62,14.034926730128063,27553.46,27556.17,27553.46,27556.17,4.58
840,2023-10-03 02:17:00,27556.16,27556.17,27549.02,27549.02,9.93,27544.69,27535.38,27580.91,27489.85,55.45,13.855591156134324,27556.16,27556.17,27549.02,27549.02,9.93
841,2023-10-03 02:18:00,27549.03,27552.15,27549.02,27552.15,6.75,27545.26,27536.86,27579.49,27494.23,57.48,13.78155044318919,27549.03,27552.15,27549.02,27552.15,6.75
842,2023-10-03 02:19:00,27552.15,27552.15,27552.14,27552.15,3.56,27545.75,27538.21,27578.33,27498.09,57.48,13.676472799648764,27552.15,27552.15,27552.14,27552.15,3.56
843,2023-10-03 02:20:00,27552.15,27552.15,27542.0,27542.01,3.09,27544.98,27539.48,27575.7,27503.26,48.89,13.139661695422546,27552.15,27552.15,27542.0,27542.01,3.09
844,2023-10-03 02:21:00,27542.0,27545.01,27542.0,27544.04,5.42,27544.41,27540.66,27573.3,27508.02,50.5,12.706029996803409,27542.0,27545.01,27542.0,27544.04,5.42
845,2023-10-03 02:22:00,27544.04,27550.0,27544.04,27550.0,16.2,27544.13,27541.99,27570.24,27513.74,55.06,12.522100880094513,27544.04,27550.0,27544.04,27550.0,16.2
846,2023-10-03 02:23:00,27549.99,27552.4,27549.99,27552.33,6.93,27543.99,27543.23,27567.4,27519.06,56.75,12.415867303763662,27549.99,27552.4,27549.99,27552.33,6.93
847,2023-10-03 02:24:00,27552.33,27552.33,27548.84,27548.84,4.2,27543.41,27544.13,27565.51,27522.75,53.46,12.146862337616767,27552.33,27552.33,27548.84,27548.84,4.2
848,2023-10-03 02:25:00,27548.84,27548.85,27548.84,27548.84,3.96,27543.28,27544.62,27565.24,27524.0,53.46,11.873140366744337,27548.84,27548.85,27548.84,27548.84,3.96
849,2023-10-03 02:26:00,27548.84,27548.85,27543.3,27545.21,11.5,27542.98,27544.7,27565.3,27524.09,49.87,11.451219012669753,27548.84,27548.85,27543.3,27545.21,11.5
850,2023-10-03 02:27:00,27545.21,27548.57,27545.21,27547.92,9.3,27543.07,27544.91,27565.42,27524.4,52.47,11.151644421548554,27545.21,27548.57,27545.21,27547.92,9.3
851,2023-10-03 02:28:00,27547.91,27552.37,27547.91,27552.37,7.75,27543.68,27545.49,27565.11,27525.87,56.5,11.031077706873475,27547.91,27552.37,27547.91,27552.37,7.75
852,2023-10-03 02:29:00,27552.37,27555.0,27552.36,27554.99,4.87,27544.42,27545.61,27565.4,27525.83,58.75,10.996981146508915,27552.37,27555.0,27552.36,27554.99,4.87
853,2023-10-03 02:30:00,27554.99,27558.69,27554.99,27555.11,8.33,27545.15,27546.01,27565.74,27526.28,58.86,10.940128987022035,27554.99,27558.69,27554.99,27555.11,8.33
854,2023-10-03 02:31:00,27555.11,27555.12,27552.47,27552.48,6.85,27545.43,27546.46,27565.72,27527.2,55.44,10.753524990592268,27555.11,27555.12,27552.47,27552.48,6.85
855,2023-10-03 02:32:00,27552.47,27555.57,27552.47,27555.57,5.37,27545.93,27546.84,27566.05,27527.64,58.53,10.68026581146114,27552.47,27555.57,27552.47,27555.57,5.37
856,2023-10-03 02:33:00,27555.57,27558.38,27555.56,27558.38,7.12,27547.3,27547.05,27566.53,27527.57,61.19,10.696798205473897,27555.57,27558.38,27555.56,27558.38,7.12
857,2023-10-03 02:34:00,27558.37,27565.57,27558.37,27565.57,6.59,27549.05,27547.23,27567.23,27527.23,67.1,10.967799085046863,27558.37,27565.57,27558.37,27565.57,6.59
858,2023-10-03 02:35:00,27565.56,27565.57,27563.25,27563.25,9.38,27550.61,27547.53,27568.04,27527.03,63.69,11.084905852396332,27565.56,27565.57,27563.25,27563.25,9.38
859,2023-10-03 02:36:00,27563.25,27569.85,27563.25,27569.84,13.94,27552.35,27547.96,27569.42,27526.51,68.63,11.420268831199792,27563.25,27569.85,27563.25,27569.84,13.94
860,2023-10-03 02:37:00,27569.85,27569.85,27566.44,27569.19,25.47,27553.45,27548.64,27570.61,27526.67,67.64,11.659906952445453,27569.85,27569.85,27566.44,27569.19,25.47
861,2023-10-03 02:38:00,27569.19,27579.0,27569.18,27579.0,11.69,27554.72,27549.36,27572.88,27525.84,73.85,12.230981558921485,27569.19,27579.0,27569.18,27579.0,11.69
862,2023-10-03 02:39:00,27578.99,27579.0,27575.48,27578.08,7.85,27555.84,27549.74,27574.48,27525.0,72.43,12.667062173346494,27578.99,27579.0,27575.48,27578.08,7.85
863,2023-10-03 02:40:00,27578.09,27592.29,27578.08,27586.07,20.19,27557.14,27550.39,27577.16,27523.61,76.68,13.33729034863427,27578.09,27592.29,27578.08,27586.07,20.19
864,2023-10-03 02:41:00,27586.06,27590.46,27586.06,27590.45,12.08,27558.51,27551.4,27580.29,27522.5,78.65,14.069751603172335,27586.06,27590.46,27586.06,27590.45,12.08
865,2023-10-03 02:42:00,27590.46,27591.32,27590.45,27590.54,8.78,27560.18,27552.43,27583.13,27521.73,78.69,14.684333255056117,27590.46,27591.32,27590.45,27590.54,8.78
866,2023-10-03 02:43:00,27590.53,27591.08,27575.48,27589.49,28.3,27561.67,27553.46,27585.6,27521.33,76.84,15.14691200757079,27590.53,27591.08,27575.48,27589.49,28.3
867,2023-10-03 02:44:00,27589.48,27589.49,27580.4,27580.4,13.34,27562.8,27554.28,27587.05,27521.5,62.89,15.152375422894693,27589.48,27589.49,27580.4,27580.4,13.34
868,2023-10-03 02:45:00,27580.4,27580.41,27580.4,27580.41,8.34,27564.33,27554.66,27588.2,27521.11,62.9,15.114461491713882,27580.4,27580.41,27580.4,27580.41,8.34
869,2023-10-03 02:46:00,27580.41,27588.8,27580.4,27588.8,8.4,27566.13,27555.27,27590.17,27520.37,69.07,15.372342950351594,27580.41,27588.8,27580.4,27588.8,8.4
870,2023-10-03 02:47:00,27588.79,27594.44,27588.79,27594.43,10.13,27567.9,27556.02,27592.63,27519.4,72.42,15.782333469280275,27588.79,27594.44,27588.79,27594.43,10.13
871,2023-10-03 02:48:00,27594.43,27595.0,27594.43,27594.99,4.3,27569.61,27556.8,27595.03,27518.56,72.74,16.124141755426535,27594.43,27595.0,27594.43,27594.99,4.3
872,2023-10-03 02:49:00,27594.99,27598.34,27594.99,27598.34,7.12,27571.59,27557.5,27597.47,27517.53,74.67,16.515651850935683,27594.99,27598.34,27594.99,27598.34,7.12
873,2023-10-03 02:50:00,27598.33,27598.34,27594.99,27594.99,12.56,27573.43,27558.36,27599.67,27517.05,69.33,16.682989451921458,27598.33,27598.34,27594.99,27594.99,12.56
874,2023-10-03 02:51:00,27595.0,27597.58,27594.99,27595.6,5.99,27575.45,27559.22,27601.81,27516.62,69.76,16.808534585987218,27595.0,27597.58,27594.99,27595.6,5.99
875,2023-10-03 02:52:00,27595.61,27598.34,27589.96,27598.33,40.53,27577.47,27560.27,27604.08,27516.45,71.69,16.981131586675474,27595.61,27598.34,27589.96,27598.33,40.53
876,2023-10-03 02:53:00,27598.33,27613.78,27595.23,27595.24,28.49,27579.18,27561.43,27605.82,27517.04,66.44,16.962923987324757,27598.33,27613.78,27595.23,27595.24,28.49
877,2023-10-03 02:54:00,27595.24,27595.24,27588.79,27588.8,8.85,27580.53,27562.48,27606.93,27518.02,56.96,16.641545938931813,27595.24,27595.24,27588.79,27588.8,8.85
878,2023-10-03 02:55:00,27588.79,27588.8,27580.0,27585.77,24.52,27581.76,27563.45,27607.77,27519.14,53.07,16.187610049939394,27588.79,27588.8,27580.0,27585.77,24.52
879,2023-10-03 02:56:00,27585.77,27591.46,27585.76,27590.89,7.67,27583.3,27564.37,27609.03,27519.7,58.32,15.94220945901543,27585.77,27591.46,27585.76,27590.89,7.67
880,2023-10-03 02:57:00,27590.9,27590.9,27586.96,27586.96,5.65,27584.55,27565.24,27609.92,27520.56,53.33,15.521904063491093,27590.9,27590.9,27586.96,27586.96,5.65
881,2023-10-03 02:58:00,27586.96,27586.97,27584.2,27584.21,19.7,27585.59,27566.44,27609.83,27523.05,50.06,14.994390708889114,27586.96,27586.97,27584.2,27584.21,19.7
882,2023-10-03 02:59:00,27584.21,27584.21,27584.2,27584.2,5.54,27586.33,27567.69,27609.39,27525.99,50.04,14.482372026988742,27584.21,27584.21,27584.2,27584.2,5.54
883,2023-10-03 03:00:00,27584.2,27586.06,27565.0,27565.46,35.98,27586.42,27568.52,27608.29,27528.75,33.43,13.238519603120949,27584.2,27586.06,27565.0,27565.46,35.98
884,2023-10-03 03:01:00,27565.47,27569.1,27560.01,27560.01,12.92,27586.03,27569.19,27607.15,27531.23,30.24,11.877777506681014,27565.47,27569.1,27560.01,27560.01,12.92
885,2023-10-03 03:02:00,27560.01,27561.75,27560.01,27561.75,8.07,27585.73,27569.59,27606.78,27532.4,32.48,10.703790863954055,27560.01,27561.75,27560.01,27561.75,8.07
886,2023-10-03 03:03:00,27561.74,27562.28,27555.0,27555.01,18.99,27584.77,27569.74,27606.62,27532.86,28.6,9.360920142033137,27561.74,27562.28,27555.0,27555.01,18.99
887,2023-10-03 03:04:00,27555.0,27555.01,27538.78,27550.0,48.2,27583.65,27569.74,27606.62,27532.86,26.07,7.9407589301190455,27555.0,27555.01,27538.78,27550.0,48.2
888,2023-10-03 03:05:00,27549.99,27555.01,27536.0,27555.01,21.32,27582.4,27569.77,27606.6,27532.95,32.57,6.855599223432364,27549.99,27555.01,27536.0,27555.01,21.32
889,2023-10-03 03:06:00,27555.0,27563.69,27555.0,27563.69,5.92,27581.33,27569.92,27606.58,27533.26,42.18,6.217692021982657,27555.0,27563.69,27555.0,27563.69,5.92
890,2023-10-03 03:07:00,27563.68,27564.98,27563.68,27564.97,7.52,27580.31,27570.24,27606.44,27534.05,43.48,5.684003307243984,27563.68,27564.98,27563.68,27564.97,7.52
891,2023-10-03 03:08:00,27564.98,27566.67,27563.69,27565.49,4.99,27579.35,27570.51,27606.35,27534.67,44.03,5.2141603377058345,27564.98,27566.67,27563.69,27565.49,4.99
892,2023-10-03 03:09:00,27565.48,27570.0,27565.48,27570.0,3.5,27578.93,27570.87,27606.32,27535.42,48.8,4.9615530247938295,27565.48,27570.0,27565.48,27570.0,3.5
